Date,PFE,JNJ,NVAX,MRNA,AZN
2020-04-23,0.8888079463749138,1.2595951827011393,0.5172588419160469,3.0945857053364083,1.4058204456985757
2020-04-24,0.9055231785499656,1.254330385543108,0.5032994709576651,3.294194406479262,1.4278604627512115
2020-04-27,0.9285366761227722,1.2497134857902197,0.5332487161220525,3.1343770043179737,1.4362301573764344
2020-04-28,0.9183623678109893,1.226224177295813,0.521573564497524,3.1232877564516097,1.422001783789826
2020-04-29,0.9234495726898042,1.2169093906143937,0.4672588612799916,3.024787942769587,1.4150271097863207
2020-04-30,0.9292634341691525,1.2152893948050385,0.4601522451428933,3.0000001244193504,1.4585490927323974
2020-05-01,0.9118215453935673,1.201114872992051,0.4398476967652724,3.1265492853041463,1.4468317348096265
2020-05-04,0.9113371414751605,1.2009528986407652,0.4583756032110842,3.294194406479262,1.4605020572370395
2020-05-05,0.9328972244010536,1.2109155827273277,0.45126903548384784,3.2185257924423953,1.4917487383774206
2020-05-06,0.9328972244010536,1.199413890007053,0.4350253483718892,3.193085519018431,1.5076510508890735
2020-05-07,0.9042716411381575,1.1954450138075565,0.4606598709547993,3.4696672466682053,1.4713826602498292
2020-05-08,0.910632904406767,1.2044357256381557,0.47538068063104,3.864970665027649,1.4867270288785575
2020-05-11,0.9321631622537047,1.2077567044325088,0.6218273870854494,4.363992293465434,1.5051401425015067
2020-05-12,0.9140581219776747,1.1918000863106317,1.0106598515908545,4.0671884399493115,1.5096040153937158
2020-05-13,0.9064736246885106,1.1917190991349889,1.0322334160883786,4.251793909299538,1.543082579342066
2020-05-14,0.9277591951529987,1.195849949685771,0.9720811612635128,4.2113501552442445,1.492585707839943
2020-05-15,0.9238446028171917,1.218529386423749,1.1073603903151616,4.350293722981561,1.4900747994523762
2020-05-18,0.9314293029980494,1.2191774099771406,1.4456851999627438,5.218525792442396,1.491190794494496
2020-05-19,0.9218874080951351,1.2070275675552256,1.3680202903158782,4.675146674861755,1.4945385650683145
2020-05-20,0.9206640726287337,1.1961738983883425,1.340355312895206,4.792563704262669,1.5003973513059705
2020-05-21,0.9116115524907187,1.1883173854614901,1.270812125779665,4.373777128861743,1.5422455026032733
2020-05-22,0.917483440994429,1.177469771410543,1.1703045386956485,4.500978495981566,1.5405716709544992
2020-05-26,0.9172387536119794,1.1790193764971433,1.222588738665557,3.764513983801845,1.4817052121034238
2020-05-27,0.915281457444076,1.1817108755306585,1.1540608999935518,3.4037834680276484,1.4638499350871288
2020-05-28,0.9341203569757613,1.1986751658628712,1.1380710257875462,3.622961591124421,1.492585707839943
2020-05-29,0.9343652472499046,1.2131928109122272,1.1685278967638395,4.011741702940092,1.5232743378211289
2020-06-01,0.8675722872670448,1.2004694985518811,1.340609077391297,4.056099192082948,1.5388977320294546
2020-06-02,0.8846986794591232,1.2091148164776355,1.2598984128729955,3.9054141702442413,1.5266223229474885
2020-06-03,0.8846986794591232,1.2123771363363596,1.1230964032053525,3.906718831552996,1.5344338591372455
2020-06-04,0.8810286730599192,1.196717723488337,1.133502490300116,3.952380982004607,1.5029082596935375
2020-06-05,0.8805393997408667,1.2013666648963863,1.1751268386791698,3.795825108695855,1.5023502085343423
